charge	min	max	10003.peak.table	10025.peak.table	10037.peak.table	10047.peak.table	10085.peak.table	10086.peak.table	10100.peak.table	10107.peak.table	10116.peak.table	10126.peak.table	10134.peak.table	10140_1.peak.table	10173.peak.table	10192.peak.table	10198.peak.table	10199.peak.table	10234.peak.table	10241.peak.table	10244.peak.table	10253.peak.table	10259.peak.table	10281.peak.table	10292.peak.table	10297.peak.table	10306.peak.table	10311.peak.table	10319.peak.table	10329.peak.table	10345.peak.table	10372.peak.table	10374.peak.table	11011.peak.table	11064.peak.table	11115.peak.table	11201.peak.table	11215.peak.table	11254.peak.table	12004.peak.table	13002.peak.table
pos	260.0	261.0	1	1	1	1	2	3	3	1	2	1	2	1	3	1	2	2	2	1	1	2	2	3	3	1	3	8	3	1	1	0	4	4	4	1	2	1	4	4	3
pos	261.0	262.0	0	0	0	2	2	4	0	0	0	0	0	1	2	0	1	1	1	0	2	0	0	1	1	1	2	4	6	6	7	0	3	4	5	0	5	1	2	1	0
pos	262.0	263.0	4	1	4	4	2	2	2	1	2	0	2	0	1	2	1	1	1	5	0	0	0	5	3	0	3	9	1	0	1	0	1	4	8	6	5	4	6	1	1
pos	263.0	264.0	1	3	1	1	5	6	1	1	2	3	2	4	3	1	4	2	1	2	1	3	4	2	1	2	1	5	0	1	3	1	3	5	5	2	6	6	6	2	1
pos	264.0	265.0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0	1
pos	265.0	266.0	2	0	0	2	1	2	1	0	0	2	1	2	2	1	0	0	0	1	1	1	1	3	1	4	4	4	5	2	3	4	2	4	5	4	7	6	3	2	2
pos	266.0	267.0	2	1	1	1	1	1	0	0	1	1	2	4	2	0	0	0	0	1	0	2	1	2	2	3	3	2	0	1	2	2	4	6	5	2	5	3	6	0	3
pos	267.0	268.0	2	1	0	2	2	3	0	0	0	0	1	1	2	1	0	0	0	4	1	3	1	2	2	2	1	1	3	3	0	4	3	2	3	3	4	4	1	1	2
pos	268.0	269.0	2	2	4	2	1	4	2	1	1	2	1	2	1	3	2	2	2	2	2	5	0	3	2	2	1	6	2	1	4	1	6	1	5	1	1	2	1	1	1
pos	269.0	270.0	5	4	2	3	4	5	4	2	1	2	4	0	5	4	4	3	3	7	4	4	3	3	2	7	1	4	7	4	7	1	4	3	3	2	5	7	3	3	0
pos	270.0	271.0	0	0	0	0	0	0	0	0	1	0	1	4	2	0	2	0	0	0	0	1	1	0	0	1	0	1	1	1	0	2	0	2	0	0	0	1	0	0	0
pos	271.0	272.0	2	1	1	2	1	1	1	3	1	1	4	1	1	1	1	3	0	2	2	0	0	1	0	0	1	5	0	0	0	0	0	3	2	2	2	1	0	0	0
pos	272.0	273.0	1	1	0	0	1	0	0	0	1	1	2	2	1	1	0	1	1	2	0	1	2	2	2	1	2	3	1	3	1	2	2	2	4	1	3	1	2	0	2
pos	273.0	274.0	3	3	6	5	4	3	4	2	3	3	3	3	3	3	4	3	3	2	6	2	0	3	0	4	2	6	4	2	5	0	2	4	4	5	5	5	5	0	0
pos	274.0	275.0	2	3	5	1	1	1	5	1	3	2	5	7	0	2	7	2	3	3	3	2	1	1	3	1	0	3	0	1	1	1	0	4	5	4	1	3	7	1	3
pos	275.0	276.0	1	2	1	1	3	5	0	2	0	2	2	2	4	1	0	0	1	3	1	2	2	2	3	3	4	5	3	3	1	0	1	3	1	2	1	1	3	0	2
pos	276.0	277.0	1	2	2	1	0	3	3	0	0	1	1	1	2	0	3	1	2	0	0	0	2	0	3	2	0	6	2	4	2	4	3	3	4	3	6	2	4	0	2
pos	277.0	278.0	0	0	0	1	0	0	0	1	0	1	1	2	2	1	2	1	1	1	1	1	0	2	0	1	1	2	4	1	1	2	3	0	0	1	1	1	1	0	1
pos	278.0	279.0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	3	0	1	1	4	1	3	0	1	3	0	0	0	0	0	0	0	0
pos	279.0	280.0	6	1	5	4	6	6	2	0	2	2	4	1	3	2	4	2	1	4	3	2	6	4	2	5	3	3	6	2	6	0	0	5	4	1	7	3	4	0	2
pos	280.0	281.0	3	1	1	3	3	1	2	1	1	2	1	2	2	1	2	1	0	0	1	1	1	4	1	1	2	5	3	1	2	1	2	4	3	1	4	2	3	3	2
pos	281.0	282.0	0	0	0	0	1	2	0	0	0	1	2	1	0	0	0	0	0	0	1	0	1	4	2	4	1	3	3	3	2	0	1	3	5	2	5	1	3	0	1
pos	282.0	283.0	4	1	4	2	2	0	1	1	1	1	2	2	0	1	2	4	2	1	1	2	1	1	0	2	1	1	3	0	2	2	1	0	1	0	0	0	0	3	4
pos	283.0	284.0	1	0	0	0	0	2	0	1	0	0	2	1	0	0	2	1	0	1	2	1	0	1	1	4	0	3	1	0	1	0	1	0	2	0	2	2	1	0	2
pos	284.0	285.0	4	2	0	2	0	2	1	3	1	2	2	0	2	1	2	3	0	3	2	1	3	2	1	3	2	3	3	1	1	1	3	1	1	4	3	2	2	3	0
pos	285.0	286.0	3	1	2	4	2	4	3	2	1	4	5	5	2	3	1	1	4	4	2	2	0	3	3	4	4	5	3	3	4	0	9	1	4	0	1	3	3	2	3
pos	286.0	287.0	1	1	2	2	2	2	2	0	1	2	3	3	4	2	4	1	1	0	1	4	1	1	1	3	0	7	2	5	4	3	6	1	4	1	4	4	2	2	2
pos	287.0	288.0	0	0	0	0	1	1	0	0	1	0	0	2	1	0	1	0	0	1	0	2	0	3	1	4	2	2	1	4	0	0	2	2	1	1	1	0	2	0	2
pos	288.0	289.0	4	1	2	3	0	1	3	0	2	2	1	1	1	3	3	1	3	4	3	2	2	3	1	0	0	3	3	0	4	1	2	1	2	0	1	1	1	0	0
pos	289.0	290.0	0	1	0	0	2	1	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	1	1	0	4	1	1	0	1	0	1	0	0	0	1	0	0	0
pos	290.0	291.0	1	2	3	2	5	2	1	0	1	1	2	5	1	2	2	1	3	2	1	1	4	2	1	3	0	2	1	2	3	1	0	1	2	1	2	1	1	1	1
pos	291.0	292.0	1	0	1	2	2	1	0	1	0	0	0	0	5	1	1	1	1	2	2	0	0	2	2	2	1	3	3	0	0	2	1	2	1	0	1	1	0	0	1
pos	292.0	293.0	1	0	1	0	1	4	0	0	0	0	0	3	4	0	0	0	0	3	0	4	1	0	0	0	0	4	0	3	1	0	2	1	2	1	4	0	1	0	4
pos	293.0	294.0	2	1	1	5	0	2	1	1	0	0	0	2	2	2	0	2	0	2	1	1	0	1	1	4	2	2	2	1	2	1	1	3	3	2	3	2	2	2	0
pos	294.0	295.0	3	1	2	2	1	1	2	3	1	0	0	1	1	2	3	1	2	0	4	0	0	1	2	2	2	4	4	2	3	2	4	0	2	0	4	0	1	3	1
pos	295.0	296.0	1	1	0	2	1	2	0	0	1	1	2	0	5	0	0	2	0	1	0	1	0	0	0	1	0	4	7	7	4	0	4	4	3	1	3	2	2	1	1
pos	296.0	297.0	2	1	1	1	1	3	0	0	0	2	1	2	1	1	0	0	0	2	0	1	0	3	1	2	1	2	3	2	1	1	4	3	1	2	1	0	3	1	1
pos	297.0	298.0	1	0	1	1	3	1	0	2	0	1	2	4	2	0	0	1	0	0	0	1	0	3	1	5	6	4	2	1	3	2	5	2	3	2	4	1	2	2	0
pos	298.0	299.0	1	1	1	3	1	3	2	0	1	1	0	1	1	2	1	2	1	2	2	0	0	4	3	4	4	3	0	3	1	0	5	0	4	3	1	1	0	1	3
pos	299.0	300.0	0	0	0	0	0	2	0	0	0	1	1	4	0	0	0	0	0	1	0	0	0	2	0	2	0	2	0	0	0	0	0	0	2	3	0	1	0	0	0
pos	300.0	301.0	1	2	2	2	2	4	0	2	1	2	4	3	3	1	3	1	1	4	0	1	1	9	2	8	4	8	1	1	0	0	2	5	4	2	6	3	3	1	3
pos	301.0	302.0	1	1	1	2	2	2	0	1	1	4	7	6	4	0	1	2	2	2	0	2	1	4	4	5	1	5	5	8	1	0	4	0	3	1	2	2	0	0	1
pos	302.0	303.0	1	3	2	2	1	3	2	0	0	1	2	5	4	1	2	1	2	2	1	3	3	4	2	3	2	4	0	1	1	0	5	4	6	2	4	4	4	2	0
pos	303.0	304.0	3	2	2	3	3	6	1	2	1	3	7	6	4	3	3	4	1	3	3	1	1	4	3	6	5	7	6	6	2	0	6	4	4	1	5	1	3	0	2
pos	304.0	305.0	2	1	2	5	1	3	1	0	1	1	1	2	0	1	4	2	0	2	0	0	2	0	0	1	1	2	4	2	0	1	2	2	3	0	5	2	0	0	0
pos	305.0	306.0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	1	1	1	0	0	0	1	0	3	1	2	1	0	6	1	1	1	0	1	3	0	0
pos	306.0	307.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	7	1	1	1	2	1	1	3	0	1	0	0
pos	307.0	308.0	5	3	2	4	3	6	3	4	4	3	3	0	1	6	3	3	1	4	4	3	3	3	6	5	3	5	3	5	2	5	5	2	1	2	3	3	2	1	1
pos	308.0	309.0	2	3	0	3	2	3	3	3	3	4	5	0	3	4	3	3	3	4	4	2	5	2	0	1	2	5	2	3	0	6	1	3	3	6	2	6	0	0	2
pos	309.0	310.0	1	2	0	1	1	4	0	0	0	5	0	0	2	0	0	2	1	3	0	1	1	3	0	2	0	2	1	4	0	5	6	1	0	1	1	1	0	1	1
pos	310.0	311.0	3	5	3	3	1	5	4	3	2	2	2	5	3	3	4	6	4	5	4	2	2	6	2	3	3	4	3	3	5	1	5	0	3	5	2	3	1	2	2
pos	311.0	312.0	3	0	0	4	0	4	2	0	0	1	3	3	4	0	1	1	4	3	0	6	1	0	0	1	0	2	14	3	2	1	1	1	5	1	4	1	2	0	0
pos	312.0	313.0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	1	0	0	1	1	0	1	3	3	1	0	4	3	1	1	1	7	1	2	0	0	2	0	0	0
pos	313.0	314.0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	3	0	1	1	0	0	3	2	0	3	7	4	1	2	0	4	0	1	1	2	1	2	3	1
pos	314.0	315.0	2	0	0	2	2	2	0	1	3	2	2	1	0	3	3	4	0	4	2	1	0	1	0	2	4	4	3	1	1	1	4	1	2	0	2	2	0	0	1
pos	315.0	316.0	0	0	2	0	0	1	0	2	0	0	0	1	0	2	0	0	0	1	1	1	1	2	2	2	2	1	1	1	0	0	0	0	0	1	0	4	3	1	1
pos	316.0	317.0	1	1	1	1	0	0	0	3	1	1	1	3	2	1	3	0	1	0	0	1	2	1	2	2	1	5	3	2	1	1	5	1	1	0	1	3	1	0	2
pos	317.0	318.0	0	1	0	1	2	2	0	1	1	2	3	1	2	0	1	2	0	1	0	1	1	2	5	1	3	8	3	4	0	0	2	1	1	3	4	3	2	1	0
pos	318.0	319.0	4	4	3	4	3	3	2	2	3	5	9	4	3	3	4	3	2	3	3	3	2	1	1	4	0	3	2	10	5	2	2	4	3	4	4	4	4	3	0
pos	319.0	320.0	0	1	1	1	2	2	1	0	1	1	0	2	3	1	0	0	1	0	0	2	1	1	1	1	3	4	1	3	1	0	1	2	2	0	2	1	2	0	0
pos	320.0	321.0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	2	1	1	3	0	4	1	2	1	2	0	1	0	1
pos	321.0	322.0	2	1	1	3	1	2	1	2	0	1	2	1	0	0	2	1	1	2	0	0	0	2	2	4	2	5	3	3	1	0	4	1	1	0	1	0	0	1	0
pos	322.0	323.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	2	2	1	0	0	0	0	0	0	0	1	2
pos	323.0	324.0	1	0	1	1	0	1	0	1	0	0	0	1	3	0	0	2	0	0	0	0	0	2	1	0	2	6	2	1	2	0	0	1	2	0	1	0	0	0	2
pos	324.0	325.0	1	1	2	1	3	5	1	0	2	1	1	6	3	0	2	3	3	2	1	1	1	1	0	1	2	5	1	4	4	1	5	1	1	0	0	0	3	1	3
pos	325.0	326.0	1	2	1	2	2	1	2	2	0	1	1	3	1	3	1	1	3	1	1	1	0	2	1	1	0	5	1	4	4	4	4	0	1	1	0	1	0	1	4
pos	326.0	327.0	0	4	2	1	4	1	4	4	1	2	2	9	1	2	3	5	3	1	2	1	2	0	2	2	1	5	2	2	2	1	6	3	5	3	1	3	6	2	4
pos	327.0	328.0	0	0	1	0	1	1	0	3	1	2	6	3	5	0	2	2	1	1	2	1	0	2	3	3	1	6	2	3	2	4	13	0	1	1	1	2	0	2	0
pos	328.0	329.0	2	1	0	0	2	1	1	2	0	1	2	3	1	2	2	3	3	2	2	0	0	1	1	1	1	4	2	2	1	1	3	0	0	0	1	2	0	2	2
pos	329.0	330.0	0	2	0	0	1	3	1	0	0	1	2	2	4	0	1	2	0	3	0	2	0	5	5	1	3	6	7	3	4	4	5	1	1	2	0	0	0	1	1
pos	330.0	331.0	0	0	0	0	0	1	0	0	0	0	2	3	2	0	1	0	0	1	0	0	0	3	2	2	0	5	3	2	1	2	3	2	5	3	6	1	3	0	2
pos	331.0	332.0	0	1	1	1	1	3	0	0	1	1	1	1	2	0	1	0	0	1	0	1	1	3	5	1	3	5	1	3	4	0	7	6	4	3	2	2	1	2	1
pos	332.0	333.0	4	2	0	3	0	1	1	4	1	2	3	5	1	1	4	2	3	1	4	0	0	2	2	2	2	2	2	4	6	2	5	0	2	0	3	3	0	3	1
pos	333.0	334.0	6	2	1	6	2	5	5	1	3	3	1	3	5	6	2	1	2	7	2	1	0	3	6	0	2	6	3	3	3	1	4	1	1	1	0	2	0	0	1
pos	334.0	335.0	0	0	0	2	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	1	2	3	0	1	2	5	0	2	1	0	1	0	1	2	1	0	0
pos	335.0	336.0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	2	0	0	0	4	3	0	2	4	3	3	0	0	3	0	2	0	0	2	1	0	0
pos	336.0	337.0	0	3	0	1	1	0	1	1	0	1	2	1	2	0	1	0	1	0	1	1	0	3	0	1	3	3	4	5	2	1	4	3	3	1	1	1	1	1	1
pos	337.0	338.0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	0	0	3	2	2	2	3	2	4	2	0	5	1	2	1	2	0	1	4	2
pos	338.0	339.0	1	0	1	2	1	1	1	0	1	0	1	0	0	2	1	2	1	1	1	0	1	1	0	1	1	1	2	3	0	0	1	0	0	0	0	0	0	3	2
pos	339.0	340.0	1	1	1	1	6	4	1	1	2	3	3	2	3	1	1	2	2	1	1	3	3	3	2	3	5	3	2	5	1	0	2	1	2	0	4	1	0	2	1
pos	340.0	341.0	1	1	1	1	0	1	2	1	1	0	3	1	0	1	3	2	1	2	1	1	0	1	2	0	2	4	3	2	3	2	1	0	2	1	1	1	0	1	0
pos	341.0	342.0	0	0	0	1	1	2	0	0	0	0	3	2	5	0	0	0	0	1	0	1	0	1	3	1	2	3	0	3	1	0	3	1	0	0	1	2	0	1	0
pos	342.0	343.0	1	3	3	1	1	1	1	2	1	1	1	4	0	2	6	4	2	2	1	1	2	5	3	3	2	2	3	3	1	1	4	6	5	2	11	3	4	2	5
pos	343.0	344.0	0	0	1	0	1	3	1	1	0	0	1	0	5	1	0	2	1	0	1	1	0	3	3	1	6	5	0	2	3	0	10	0	1	0	0	1	0	4	1
pos	344.0	345.0	3	2	2	4	2	3	1	3	5	2	5	7	3	5	4	3	2	6	2	1	1	3	1	2	2	7	7	4	4	2	5	2	2	2	4	1	1	2	5
pos	345.0	346.0	1	0	1	1	0	1	1	1	0	1	2	1	2	1	0	2	0	0	0	0	0	4	0	0	0	3	4	3	1	1	0	0	0	0	0	3	0	0	1
pos	346.0	347.0	1	0	0	2	0	0	0	1	0	4	1	3	2	0	0	1	0	0	2	0	0	2	0	0	1	4	3	8	0	0	2	0	3	0	2	0	1	1	1
pos	347.0	348.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	5	2	4	6	0	2	7	1	4	0	1	0	1	0	0	0	1
pos	348.0	349.0	0	3	0	1	2	2	2	3	1	0	1	1	0	1	2	0	3	3	2	2	2	4	0	3	4	9	10	5	7	0	4	3	2	1	2	2	1	1	2
pos	349.0	350.0	4	2	2	4	4	5	2	3	4	4	6	1	7	2	4	2	3	7	6	3	2	2	1	7	1	10	9	8	2	0	3	5	3	5	4	5	1	0	0
pos	350.0	351.0	2	2	0	2	0	3	0	0	0	0	0	1	2	0	1	0	0	3	0	0	0	1	1	4	2	4	1	1	3	0	1	3	1	0	0	0	1	0	0
pos	351.0	352.0	5	2	1	2	2	4	3	3	3	1	2	2	3	2	3	0	2	4	2	3	2	3	0	1	0	3	3	3	0	2	2	0	0	1	1	3	0	0	1
pos	352.0	353.0	0	1	0	0	0	3	2	1	1	2	1	6	2	0	1	2	0	2	1	0	0	6	2	5	2	4	3	5	1	1	2	1	1	0	1	0	1	0	2
pos	353.0	354.0	0	1	2	0	1	1	0	3	0	2	1	4	1	2	0	1	0	1	0	0	0	1	1	1	1	2	2	3	3	1	4	1	1	0	2	0	0	1	2
pos	354.0	355.0	0	0	0	0	0	1	0	2	0	0	2	1	1	0	0	1	0	0	0	0	0	3	0	2	5	0	5	4	1	1	1	0	0	0	1	2	0	1	1
pos	355.0	356.0	2	1	0	2	0	1	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	2	3	0	1	4	6	2	2	2	3	2	1	1	0	2	1	1	1
pos	356.0	357.0	0	2	0	2	0	1	0	1	0	1	2	2	0	0	1	1	0	1	0	0	0	1	0	1	0	1	1	1	0	0	1	1	2	0	0	3	1	1	2
pos	357.0	358.0	1	1	2	0	3	3	1	2	1	1	2	2	1	2	2	2	3	4	2	1	0	2	0	1	1	1	1	0	0	1	5	3	2	1	2	1	1	1	1
pos	358.0	359.0	0	2	4	0	1	2	3	2	2	0	3	4	1	4	4	2	2	6	3	1	4	0	0	0	1	2	3	3	2	0	1	4	11	4	6	2	4	2	2
pos	359.0	360.0	0	0	0	1	1	3	0	1	0	0	3	2	4	1	0	0	0	1	0	0	1	1	0	1	1	5	3	4	1	0	3	1	1	0	0	0	1	3	1
pos	360.0	361.0	0	0	1	0	1	1	0	0	0	0	2	1	0	1	1	1	1	0	1	2	0	4	2	1	2	5	3	5	3	0	5	1	3	0	6	1	0	0	4
pos	361.0	362.0	0	0	0	0	2	3	0	0	0	1	1	1	5	0	0	2	0	1	0	1	3	4	1	0	3	3	3	3	2	0	1	2	3	0	1	1	1	1	2
pos	362.0	363.0	0	0	1	1	0	1	0	4	2	0	2	1	1	1	2	0	2	0	2	0	0	6	2	2	8	1	5	4	4	1	4	0	0	1	1	1	0	3	2
pos	363.0	364.0	1	1	1	1	1	1	0	0	0	1	1	2	4	0	1	0	0	0	0	0	1	1	3	2	0	6	2	2	1	1	5	2	0	0	2	4	1	3	1
pos	364.0	365.0	3	3	3	2	0	3	2	2	3	1	1	3	2	4	2	1	1	6	3	2	1	1	0	2	1	2	1	2	2	0	3	4	0	3	2	4	1	0	2
pos	365.0	366.0	1	1	1	3	0	3	0	3	0	0	1	1	1	0	1	0	0	2	0	0	0	2	0	6	1	6	2	8	2	0	5	0	3	0	1	3	1	1	3
pos	366.0	367.0	4	2	2	3	2	4	0	0	2	0	1	2	1	2	2	2	0	6	1	2	3	5	2	1	4	5	2	3	0	0	3	1	3	1	0	0	1	1	2
pos	367.0	368.0	3	0	0	0	2	3	3	3	2	2	5	3	0	0	3	2	2	3	1	2	2	2	1	6	3	1	5	4	3	0	2	0	3	1	1	1	0	1	0
pos	368.0	369.0	0	1	0	0	0	0	0	0	2	0	2	2	6	0	0	0	0	0	1	1	1	2	3	4	0	4	5	5	2	0	1	2	2	0	7	0	0	0	1
pos	369.0	370.0	0	1	0	0	0	2	0	2	1	0	1	2	0	0	1	0	1	1	0	0	0	1	0	2	0	4	0	2	0	0	1	1	2	1	2	1	1	0	1
pos	370.0	371.0	1	1	2	1	0	2	0	0	1	0	2	4	3	1	1	1	0	0	1	1	2	1	3	4	2	4	3	2	3	1	4	2	5	1	2	2	3	2	3
pos	371.0	372.0	3	2	1	2	1	3	1	4	1	1	1	2	2	0	1	0	0	3	2	1	0	1	0	1	0	5	3	5	1	2	5	4	4	2	2	1	1	1	1
pos	372.0	373.0	2	1	1	2	1	2	1	1	1	2	3	4	2	1	2	2	2	3	1	1	1	5	6	7	7	8	5	3	3	1	6	2	8	1	4	3	4	0	1
pos	373.0	374.0	0	1	1	0	0	2	1	1	0	0	1	0	2	0	2	0	1	0	1	0	1	2	1	2	3	3	2	2	1	5	5	3	4	1	6	1	5	0	3
pos	374.0	375.0	1	0	2	0	1	1	2	0	1	2	1	1	1	4	1	1	1	1	0	2	2	4	1	4	1	4	5	2	2	2	3	0	2	1	1	2	0	1	2
pos	375.0	376.0	0	1	1	1	0	0	0	2	0	0	0	1	2	1	0	1	1	1	1	0	0	0	0	0	1	3	6	2	5	0	0	0	1	0	0	1	1	1	2
pos	376.0	377.0	1	1	1	3	2	3	2	2	1	1	1	3	2	2	3	2	1	4	2	2	2	1	2	1	2	5	8	2	4	1	3	1	0	0	1	4	0	0	0
pos	377.0	378.0	3	3	3	5	2	4	2	1	0	4	6	3	7	1	1	2	1	4	2	2	1	5	3	3	2	6	2	3	3	0	4	2	1	1	1	1	1	2	4
pos	378.0	379.0	0	2	1	1	2	6	5	4	2	0	0	3	4	2	4	2	3	3	3	1	1	4	6	2	8	2	3	2	1	2	3	4	3	0	3	3	1	3	1
pos	379.0	380.0	0	0	0	0	1	2	0	0	0	0	2	1	2	0	0	1	0	3	0	1	1	3	3	0	3	3	4	2	2	2	3	2	2	0	2	0	0	0	0
pos	380.0	381.0	1	3	2	1	2	4	1	0	1	0	1	2	2	2	2	0	2	1	0	0	1	2	0	2	5	6	2	2	2	1	5	4	3	1	4	5	2	4	2
pos	381.0	382.0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	2	0	5	1	1	3	0	9	1	0	0	0	0	0	1	4
pos	382.0	383.0	2	3	0	3	3	3	0	2	2	2	4	4	3	2	3	3	1	2	2	3	2	4	1	5	2	7	3	2	2	2	3	1	2	2	4	2	1	0	2
pos	383.0	384.0	0	1	0	0	2	2	2	0	0	1	4	2	2	2	1	1	1	2	0	1	0	4	2	3	1	7	1	1	3	0	3	0	2	2	2	1	0	1	3
pos	384.0	385.0	1	1	2	2	2	2	1	5	0	1	5	6	0	2	2	2	0	3	3	0	0	3	0	3	2	5	7	8	7	1	6	1	4	2	2	1	0	1	7
pos	385.0	386.0	4	5	3	3	6	8	1	3	4	4	8	6	6	4	3	3	2	7	2	8	3	6	1	4	2	7	8	5	4	0	0	4	4	5	7	6	1	4	2
pos	386.0	387.0	2	0	0	1	1	2	0	2	2	1	2	7	4	0	1	3	0	2	0	0	1	2	1	3	2	4	4	4	4	2	4	4	4	4	3	1	3	0	1
pos	387.0	388.0	1	3	2	2	4	6	1	3	6	2	4	0	3	3	3	1	2	6	2	2	3	2	0	1	3	1	4	5	4	1	3	4	2	2	0	4	1	1	2
pos	388.0	389.0	0	1	0	1	0	0	1	2	1	2	1	3	2	0	4	0	0	2	1	0	0	0	0	1	0	4	10	7	2	1	5	1	4	0	2	0	0	0	2
pos	389.0	390.0	1	3	0	1	0	4	1	1	0	5	3	1	1	0	1	2	0	2	0	0	1	0	3	0	0	0	7	2	4	0	2	1	2	1	0	1	0	1	1
pos	390.0	391.0	1	0	1	2	3	3	0	0	1	2	1	4	3	1	2	1	0	4	0	0	2	2	0	1	1	5	12	2	2	2	6	0	0	0	0	0	0	1	1
pos	391.0	392.0	1	1	4	0	0	4	0	2	0	0	0	5	3	1	1	1	0	1	1	0	0	1	2	2	0	4	6	9	1	1	3	0	0	1	4	4	0	2	2
pos	392.0	393.0	1	0	1	1	0	5	0	0	0	0	1	3	5	1	1	0	0	1	0	1	0	3	5	2	2	5	6	3	4	3	3	3	3	0	2	1	0	1	3
pos	393.0	394.0	3	0	2	2	0	0	1	3	0	0	1	0	0	1	2	0	0	1	2	0	0	0	2	1	1	6	4	3	2	0	3	0	3	0	0	3	1	0	2
pos	394.0	395.0	8	10	10	8	8	9	8	7	6	4	5	8	14	9	8	3	9	6	7	8	11	3	5	13	11	12	9	14	12	1	7	11	10	4	12	10	1	4	12
pos	395.0	396.0	0	1	2	1	1	0	1	1	1	0	0	0	2	1	0	1	3	1	1	0	0	2	1	0	1	1	3	2	3	0	0	3	3	1	0	4	1	1	2
pos	396.0	397.0	2	1	0	3	1	4	0	1	1	2	2	6	2	1	1	0	1	3	0	3	4	4	1	2	2	2	6	2	3	0	0	0	2	0	2	3	1	3	1
pos	397.0	398.0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	2	4	6	0	0	0	3	3	2	5	2	0	0
pos	398.0	399.0	4	3	4	5	1	2	2	1	1	1	5	7	2	3	2	2	1	2	2	0	1	5	6	5	5	4	4	6	4	1	3	3	1	1	2	3	4	3	0
pos	399.0	400.0	0	1	0	0	0	5	0	1	1	2	1	4	0	0	1	2	1	1	0	3	0	2	2	1	1	1	5	2	1	2	2	1	0	0	2	0	0	0	2
pos	400.0	401.0	5	4	3	4	4	6	4	9	4	3	4	5	3	6	6	6	4	7	9	3	4	4	3	3	2	7	5	7	3	1	8	4	12	5	5	1	4	3	1
pos	401.0	402.0	0	0	0	0	1	3	0	1	1	1	2	1	2	0	0	0	3	2	1	1	1	2	1	0	2	4	7	3	4	0	3	6	5	4	5	1	2	0	0
pos	402.0	403.0	0	3	0	1	0	2	0	1	0	0	2	1	2	0	1	0	0	1	0	0	0	3	0	1	4	6	4	3	2	5	2	0	2	0	0	1	0	1	2
pos	403.0	404.0	4	2	1	5	3	4	1	0	2	2	2	2	3	1	3	1	0	3	1	3	2	4	2	2	2	3	7	6	6	0	2	1	8	1	0	0	1	3	1
pos	404.0	405.0	0	1	0	0	0	1	1	0	0	0	0	2	2	0	0	0	1	0	2	0	0	1	0	2	0	5	0	1	2	2	2	1	0	0	0	0	1	3	3
pos	405.0	406.0	2	2	0	4	3	4	1	1	1	5	3	4	7	1	3	3	1	1	1	2	1	1	1	1	2	5	6	3	2	0	2	1	3	2	3	4	1	1	2
pos	406.0	407.0	0	0	0	1	0	2	1	0	2	1	2	2	2	1	2	0	4	2	2	0	0	4	1	1	0	3	3	0	2	1	2	0	2	0	0	4	1	2	0
pos	407.0	408.0	1	2	2	1	0	1	0	1	0	1	0	3	0	1	0	0	1	2	1	0	1	1	1	4	1	3	7	4	3	0	2	4	6	0	4	4	4	0	3
pos	408.0	409.0	3	2	4	1	2	3	1	3	1	1	2	5	2	2	2	2	1	1	1	0	1	0	1	3	0	3	5	3	4	1	2	4	3	0	4	3	2	2	0
pos	409.0	410.0	2	4	5	4	2	4	3	3	2	1	4	1	5	1	3	2	1	4	1	3	1	3	2	4	2	8	4	10	3	1	5	2	4	4	2	4	6	1	4
pos	410.0	411.0	1	6	3	1	0	2	2	3	2	3	0	6	2	2	4	3	2	3	3	1	0	6	1	5	2	2	2	3	3	1	2	3	3	2	1	2	3	4	9
pos	411.0	412.0	0	2	2	3	0	1	1	1	0	0	2	2	2	0	1	0	0	5	2	0	0	2	2	3	3	4	1	3	1	0	7	1	2	1	1	2	1	4	1
pos	412.0	413.0	1	0	0	0	0	1	1	1	0	1	3	5	1	1	1	1	2	0	0	1	1	1	3	1	1	2	7	5	5	1	2	5	2	1	1	1	1	3	2
