min	10003.peak.table	10025.peak.table	10037.peak.table	10047.peak.table	10085.peak.table	10086.peak.table	10100.peak.table	10107.peak.table	10116.peak.table	10126.peak.table	10134.peak.table	10140_1.peak.table	10173.peak.table	10192.peak.table	10198.peak.table	10199.peak.table	10234.peak.table	10241.peak.table	10244.peak.table	10253.peak.table	10259.peak.table	10281.peak.table	10292.peak.table	10297.peak.table	10306.peak.table	10311.peak.table	10319.peak.table	10329.peak.table	10345.peak.table	10372.peak.table	10374.peak.table	11011.peak.table	11064.peak.table	11115.peak.table	11201.peak.table	11215.peak.table	11254.peak.table	12004.peak.table	13002.peak.table
568.8000000000611	0	1	2	0	0	1	3	2	1	0	0	1	0	1	2	1	2	0	1	0	0	0	3	1	0	1	0	0	2	1	1	0	0	1	0	0	1	1	2
568.9000000000611	0	0	1	0	0	1	2	1	0	0	0	0	0	1	1	0	1	0	2	1	0	0	2	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0
569.0000000000612	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
569.1000000000612	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	1	0	1	0	0	0	0	0	0
569.2000000000612	1	3	2	1	3	1	1	0	3	3	2	1	0	1	2	3	1	1	3	1	1	2	0	2	1	1	5	3	2	0	1	3	3	1	4	3	2	0	0
569.3000000000612	2	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	1	1	2	0
569.5000000000613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
569.9000000000614	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0
570.0000000000614	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
570.1000000000614	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
570.2000000000614	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	2	4	0	0	1	1	0	2	0	0	0	0
570.3000000000615	0	2	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	1	0	2	0	1	1	0
570.5000000000615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
570.6000000000615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
570.7000000000616	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1
570.8000000000616	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	1
570.9000000000616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
571.0000000000616	2	1	0	3	2	1	1	0	1	2	2	0	2	1	0	0	1	1	1	3	2	0	0	0	0	2	0	0	0	0	1	1	0	1	0	1	0	0	1
571.1000000000616	2	2	1	2	3	5	1	2	2	2	3	0	3	2	2	2	0	4	2	3	2	2	0	1	1	3	3	4	1	0	5	3	1	4	8	4	2	1	1
571.2000000000617	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	3	1	2	0	0	1	2	0	0	3	0	0	0	3	1	2	0	1	0	0
571.3000000000617	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	4	0	0	0	0	0	0	0	0	1	0
571.4000000000617	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571.7000000000618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
571.9000000000618	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
572.0000000000618	4	1	0	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0
572.1000000000619	0	2	0	0	1	1	0	0	0	1	3	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2	0	1	1	0	1	0
572.2000000000619	1	1	2	1	1	3	0	0	0	0	1	1	1	0	0	0	0	1	0	2	0	2	2	1	0	7	0	4	2	0	2	1	2	0	1	0	1	0	0
572.3000000000619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	0	0	0	0	0	0	1	1	0
572.500000000062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
572.600000000062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
572.700000000062	1	2	2	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0	0	0
572.800000000062	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
572.900000000062	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573.0000000000621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4
573.1000000000621	3	3	0	3	5	6	1	5	3	4	5	0	3	4	4	3	0	6	3	3	3	2	2	1	1	2	3	1	1	0	5	4	3	8	7	7	2	2	0
573.2000000000621	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	1	0	2	0	1	4	1	3	3	3	0	5	0	2	1	1	0	2	0	1	0	0
573.3000000000621	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	1	4	3	1	0	0	0	0	0	0	0	0	1	0
573.7000000000622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
573.8000000000623	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
573.9000000000623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
574.0000000000623	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
574.1000000000623	1	2	0	2	3	2	0	2	1	3	2	1	3	1	1	3	0	2	2	2	2	0	2	0	0	0	0	0	0	0	1	3	3	2	4	2	2	0	1
574.2000000000623	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	5	0	0	0	2	0	1	0	0	0	0
574.3000000000624	1	0	1	1	1	3	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
574.4000000000624	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574.5000000000624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
574.6000000000624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
574.7000000000625	0	0	2	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
574.8000000000625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
574.9000000000625	2	1	0	1	1	1	0	1	2	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575.0000000000625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	3	2	1	1	0	0	1	1	0	0	0	0	1	3
575.1000000000626	2	1	2	0	3	2	0	3	2	3	2	1	0	1	2	1	0	3	2	3	1	0	0	0	0	1	1	0	1	0	0	0	1	2	0	1	0	1	0
575.2000000000626	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	5	3	1	2	3	0	4	1	2	0	1	0	3	0	0
575.3000000000626	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	2	1	0	0	1	2	0	0	1	0	2	2	1	1	1	0	1
575.8000000000627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
576.0000000000628	1	2	2	2	3	2	1	1	2	1	3	0	1	3	1	3	1	3	1	3	3	0	0	2	0	2	0	0	0	0	0	1	1	3	0	4	0	0	0
576.1000000000628	2	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	2	0	1	1	0	1	0	1	0	0	1
576.2000000000628	1	0	1	2	2	1	1	0	0	0	1	2	2	1	1	0	0	2	0	0	0	2	1	0	1	3	1	1	4	0	1	0	0	0	0	0	0	1	0
576.3000000000628	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	0	0	0	1	0	0	1	1	0	0
576.5000000000629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
576.6000000000629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
576.7000000000629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
576.8000000000629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
576.900000000063	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577.000000000063	0	1	0	0	3	1	1	0	1	3	1	0	1	0	1	1	1	1	2	1	2	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0
577.100000000063	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
577.200000000063	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	2	0	0	1	2	3	0	1	2	0	4	2	5	2	0	1	0	0	0	0	0	2	1	0
577.300000000063	1	4	1	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	3	0	3	0	0	0	0	0	0	1	0
577.7000000000631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
577.8000000000632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577.9000000000632	2	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	2	0	2	0	0	0	0	0	0	0	0
578.0000000000632	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
578.1000000000632	0	1	0	0	2	3	0	0	1	1	1	1	2	0	0	0	0	0	0	1	1	3	0	1	0	1	0	1	0	0	2	1	1	1	1	0	1	0	1
578.2000000000633	0	0	3	0	1	1	2	1	0	0	1	1	2	1	0	2	0	0	1	0	0	0	0	1	1	2	5	1	4	0	1	0	4	0	1	0	1	0	0
578.3000000000633	2	1	1	1	3	1	0	1	0	0	0	1	3	1	0	0	0	1	0	1	1	2	2	2	1	2	0	1	0	0	0	0	1	1	1	2	4	2	0
578.5000000000633	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
578.6000000000633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
578.7000000000634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
578.8000000000634	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	1
578.9000000000634	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
579.0000000000634	0	0	0	0	1	0	1	0	1	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0
579.1000000000635	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	2	0	0	2	1	1	2	0	0	1	0
579.2000000000635	1	1	0	1	1	2	0	0	2	0	1	0	0	1	0	0	0	0	0	1	1	1	2	0	2	3	1	0	1	0	1	0	2	0	0	1	0	0	0
579.3000000000635	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
579.7000000000636	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
580.0000000000637	1	0	1	0	1	3	1	0	1	0	1	0	1	0	0	0	0	2	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
580.1000000000637	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	2	1	2	0	2	1	1	0	2
580.2000000000637	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	2	1	1	1	2	1	3	1	2	0	0	0	1	2	0
580.3000000000637	0	0	1	1	3	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	3	1	0	0	0	0	3	0	0	0	0	7	0	0
580.5000000000638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
580.6000000000638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
580.7000000000638	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1
580.8000000000638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
580.9000000000639	0	0	1	1	1	1	0	0	1	0	0	0	2	1	1	1	1	2	0	0	1	1	0	0	0	1	0	1	0	0	0	0	2	1	1	0	0	0	0
581.0000000000639	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	1	1	0	2	1	3	0	0	2	0	0	0	1	0	0	1	1	1
581.1000000000639	2	3	0	2	2	2	1	2	2	3	2	0	2	2	2	2	0	3	2	3	2	1	0	0	0	1	2	2	2	0	2	2	3	2	3	3	3	0	1
581.2000000000639	1	3	1	1	0	0	2	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	4	0	3	1	0	0	1	1	1	1	4	1	0	1
581.300000000064	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	1	0	1	1	2	0	0	1	2	2	0
581.400000000064	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
581.9000000000641	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582.0000000000641	1	1	1	1	2	2	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
582.1000000000641	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	2	1	1	0	1	2	2	0	0	1	1	1	1	2	1	0	0
582.2000000000642	2	1	2	3	1	0	1	1	0	0	0	1	2	1	2	0	0	2	1	0	0	0	0	0	1	2	0	2	1	0	1	1	2	0	0	0	1	0	0
582.3000000000642	1	0	1	1	2	2	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	0
582.5000000000642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
582.6000000000643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
582.9000000000643	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583.0000000000643	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
583.1000000000644	2	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	3	1	1	3	0	0	2	0	3	0	1	0	0	0	1	1	2
583.2000000000644	1	2	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	2	1	1	0	0	3	2	2	2	2	2	2	1	0
583.3000000000644	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	5	3	0	5	1	3	0	7	0	1	2	0
583.4000000000644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
583.7000000000645	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583.9000000000646	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
584.0000000000646	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
584.1000000000646	0	0	0	0	0	1	1	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0
584.2000000000646	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	1	0	3	4	0	0	0	2	0	2	2	0	0	0
584.3000000000646	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
584.7000000000647	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	3
584.8000000000648	0	1	2	0	0	0	1	1	1	0	0	1	0	1	2	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1
584.9000000000648	0	0	1	0	0	0	2	1	0	0	0	0	0	1	1	0	1	0	2	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
585.0000000000648	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
585.1000000000648	1	1	0	0	2	3	0	1	1	3	2	2	0	2	1	1	2	2	2	1	2	0	2	1	1	1	1	0	2	0	1	0	1	1	3	2	0	1	2
585.2000000000648	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	2	4	0	2	1	0	0	0	5	1	3	2	1	0	0
585.3000000000649	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	2	3	8	0	2	1	0	1	1	0	0	0	0
585.5000000000649	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586.000000000065	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
586.100000000065	2	0	0	3	2	2	0	1	1	0	0	0	5	1	1	1	0	2	1	1	1	2	2	1	0	2	2	1	0	0	3	0	1	0	2	1	0	3	2
586.2000000000651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	1	4	0	1	0	0	0	0	0	1	0	0
586.3000000000651	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2	2	3	1	2	3	2	2	3	3	1	5	0	2	1	1	0	2	0	0	2	1
586.7000000000652	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2
586.8000000000652	0	0	2	0	0	0	2	0	0	0	0	0	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
586.9000000000652	2	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	2	0	0	0	2	1	1	1	0	1	0	1	0	0
587.0000000000653	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	2	2	1	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	3
587.1000000000653	0	1	0	0	3	3	0	0	3	3	4	0	1	0	0	1	0	1	0	3	3	2	0	2	1	2	1	1	0	0	1	1	1	1	2	3	1	0	3
587.2000000000653	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	3	1	1	2	6	3	2	0	1	2	4	0	2	0	2	1	0
587.3000000000653	0	1	0	1	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	6	1	3	0	0	0	1	0	0	0	1	1	0
587.4000000000653	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587.7000000000654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
587.8000000000654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
587.9000000000655	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	1	1	0	1	0	0	0	2	0	1	1	0	1	0	1	0	0
588.0000000000655	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
588.1000000000655	3	1	3	1	1	2	1	0	1	1	3	2	1	1	0	1	1	3	0	1	2	1	1	0	1	1	1	2	1	0	1	2	1	1	1	3	2	1	1
588.2000000000655	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	5	0	2	0	0	0	0	0	0	3	0
588.3000000000656	3	2	3	4	6	4	1	1	1	0	4	2	3	2	0	2	1	3	1	3	1	2	2	3	1	2	2	1	2	0	0	1	3	1	2	2	3	2	1
588.4000000000656	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
588.5000000000656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
588.6000000000656	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
588.7000000000656	1	2	2	0	0	0	2	0	1	0	1	0	0	2	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	0	1
588.8000000000657	1	0	0	0	1	0	1	3	0	0	0	2	0	0	0	0	1	1	2	0	0	1	1	2	1	2	2	0	0	1	1	0	0	0	0	0	0	2	2
588.9000000000657	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	3	0	1	1	1	1	1	1	1	0	0	0	3	1	1	1	0	1	0	1	0	1
589.0000000000657	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2
589.1000000000657	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	2	1	0	2	0	2	1	0	0	0	1	1	0	0
589.2000000000658	1	1	1	1	1	3	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	2	2	1	6	3	3	2	0	1	0	2	1	2	1	0	0	0
589.3000000000658	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	2	0	1	0	0	1	0	1	0
589.4000000000658	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
589.5000000000658	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
589.8000000000659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
589.9000000000659	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	2	1	1	1	0	1	0	0	1	0
