min	10003.peak.table	10025.peak.table	10037.peak.table	10047.peak.table	10085.peak.table	10086.peak.table	10100.peak.table	10107.peak.table	10116.peak.table	10126.peak.table	10134.peak.table	10140_1.peak.table	10173.peak.table	10192.peak.table	10198.peak.table	10199.peak.table	10234.peak.table	10241.peak.table	10244.peak.table	10253.peak.table	10259.peak.table	10281.peak.table	10292.peak.table	10297.peak.table	10306.peak.table	10311.peak.table	10319.peak.table	10329.peak.table	10345.peak.table	10372.peak.table	10374.peak.table	11011.peak.table	11064.peak.table	11115.peak.table	11201.peak.table	11215.peak.table	11254.peak.table	12004.peak.table	13002.peak.table
1215.0	0	0	1	2	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	4	1	1	1	2	1	0	0	0	1	0	0	0	1	0	9
1216.0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	5	0	2	5	0	0	0	0	0	0	1	1	1	4
1217.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	3	1	0	0	0	0	1	1	0	0	2
1218.0	3	1	2	0	2	2	0	0	2	0	0	0	2	1	1	1	1	2	0	1	2	0	2	3	0	1	0	6	2	1	0	0	0	0	0	1	0	1	3
1219.0	3	4	3	3	1	5	2	1	3	0	1	0	2	2	1	0	1	2	1	3	3	0	1	8	0	4	0	2	2	0	1	0	1	1	0	1	2	1	1
1220.0	2	1	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	3	2	0	0	3	1	2	2	0	1	1	0	0	0	0	4
1221.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	3	1	2	4	0	0	1	1	0	0	0	0	0	4
1222.0	1	0	0	1	1	0	0	2	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	3	2	2	2	1	4	0	1	0	0	1	2	0	0	2	7
1223.0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	6	0	1	0	4	3	0	0	0	0	0	0	1	0	1	0
1224.0	0	5	0	3	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	2	1	0	0	1	1	3	0	0	1	1	1	0	2	0	0	3
1225.0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	4	4	0	2	0	0	0	0	0	0	1	3
1226.0	0	2	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	0	0	1	0	0	1	0	1	0	1	3
1227.0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	2	1	0	0	1	0	0	0	1	6	2	0	4	3	0	0	0	0	1	0	1	0	0	0	7
1228.0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	1	1	2	0	0	6
1229.0	0	2	0	0	1	0	0	1	0	0	0	0	1	1	0	3	0	1	0	0	0	0	1	3	0	0	2	4	1	0	1	0	1	1	0	4	0	1	2
1230.0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	1	3	0	3	1	1	1	0	1	0	0	0	2	0	0	1
1231.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	2	3	0	2	1	0	0	0	0	0	0	4	0	0	3
1232.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	3
1233.0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	3	1	2	0	0	0	1	0	0	0	0	8
1234.0	1	2	1	1	2	0	0	1	0	0	0	0	0	1	0	5	0	1	0	0	0	0	1	2	1	1	1	7	2	0	0	0	0	0	1	2	0	0	8
1235.0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	2	2	0	2	0	1	0	2	1	0	0	0	0	1	0	1	6
1236.0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	2	2	1	1	1	1	0	1	0	0	0	0	2	0	0	1
1237.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	2	1	2	2	4	2	0	0	0	0	0	0	2	0	0	6
1238.0	1	2	1	1	1	1	1	1	1	0	1	0	1	1	1	0	2	1	2	1	1	0	0	0	0	0	0	2	2	0	0	0	1	4	2	3	1	0	2
1239.0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	1
1240.0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	3	1	0	0	2	0	1	2	0	0	5
1241.0	2	0	1	0	0	0	1	0	2	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0	2	2	2	2	2	0	0	1	0	2	0	0	5
1242.0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	0	0	0	0	0	0	1	0	1	6
1243.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	1	0	8
1244.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	2	0	0	0	1	1	0	0	0	1	3
1245.0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	6
1246.0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	7	1	2	1	1	1	0	1	0	0	0	1	1	2	0	0	1	1	1	1	1	1	1	5
1247.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	2	2	1	1	6	0	0	0	0	0	1	0	1	1
1248.0	0	1	1	0	1	1	0	5	0	1	2	1	2	0	1	2	0	0	0	1	0	0	0	4	0	2	2	3	1	2	0	0	0	0	0	0	0	2	4
1249.0	1	0	0	1	0	0	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	6	0	2	2	1	1	2	0	0	0	0	0	1	1	2	2
1250.0	0	3	1	2	4	3	0	0	1	2	2	3	6	1	1	3	0	1	1	2	0	0	2	4	0	2	4	5	2	3	2	2	5	2	3	3	1	2	2
1251.0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	2	3	1	0	0	4	1	1	0	0	0	6
1252.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	1	1	2	4	0	0	0	1	1	1	0	1	1	4
1253.0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
1254.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	3	3	0	0	0	0	0	0	1	0	0	11
1255.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	1	2	2	3	0	0	0	0	0	0	1	2	1	0	3
1256.0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	1	0	1	0	2
1257.0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	1
1258.0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	2	2
1259.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	1	3
1260.0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	3
1261.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1
1262.0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	2	0	1	1	0	2	1	0	0	0	0	0	0	0	0	1	3
1263.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	2	1	0	1	2	0	0	0	0	0	2	0	2	1
1264.0	1	1	1	1	0	1	0	0	0	1	0	2	0	1	2	1	0	1	0	1	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
1265.0	0	0	0	0	2	2	0	0	0	0	0	1	0	1	4	0	0	1	0	1	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	1	0	5
1266.0	1	0	0	0	1	1	0	0	0	1	0	0	3	0	6	1	0	0	0	0	0	0	1	1	0	1	0	2	3	2	0	0	0	0	0	0	0	1	1
1267.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	1	0	2	1	0	0	0	1	0	2	0	2	1
1268.0	1	2	1	2	3	3	1	0	2	0	3	0	1	1	1	6	1	2	0	2	2	0	1	3	0	1	2	1	1	1	0	0	1	3	0	3	0	0	2
1269.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	1	2	1	1	0	0	0	1	0	0	0	0	2
1270.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	0	2	0	0	0	0	0	0	0	4
1271.0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	1	0	0	0	1	0	0	1	5
1272.0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	2	1	0	0	2
1273.0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	3
1274.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	3	0	1	4	1	1	0	0	0	0	0	0	0	0	1
1275.0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	1	4	2	0	0	0	0	0	0	1	0	1	0
1276.0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	1	2	1	0	2	4	5	1	0	2	1	1	0	1	2	1	1	3
1277.0	1	3	1	1	1	0	1	0	1	0	0	1	1	2	1	0	0	2	0	1	2	3	0	4	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1
1278.0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	3	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0
1279.0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	2
1280.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1
1281.0	1	1	1	1	1	2	1	1	2	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	2	3	3	0	2	0	0	0	0	0	0	0	4
1282.0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	1	0	2	1	3	0	0	0	0	0	1	0	1	0	0	3
1283.0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	18
1284.0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	1	1	1	2	2	0	0	0	0	1	0	0	0	0	8
1285.0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	4	0	0	1	1	0	0	0	0	1	2	1	0	0	0	4
1286.0	1	0	2	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	3	1	0	2	2	3	0	0	0	0	0	1	0	2	0	0	6
1287.0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	3	2	2	0	0	0	0	3	0	0	0	2	3
1288.0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	1	0	1	1	2
1289.0	2	2	0	0	0	1	0	0	0	0	1	1	2	1	3	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	14
1290.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	7
1291.0	0	0	0	0	0	1	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	2	5
1292.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	4
1293.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0	0	1	3	1	1
1294.0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	3	3
1295.0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1296.0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	3	0	1	0	1	4	0	0	0	1	0	0	1	2	0	6
1297.0	1	1	0	1	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	1	0	2
1298.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	1	0	2	1	0	0	0	0	1	0	0	0	0	2
1299.0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	2	0	1	0	3	1	0	2	0	0	0	0	0	1	0	0
1300.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
1301.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	2	0	0	0	0	0	0	1	0	0	0
1302.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
1303.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1
1304.0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0
1305.0	0	3	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0
1306.0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	1	1	0	0	1	0	0	0	0	1	1
1307.0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	2	1	1	0	0	0	0	0	1	1	0	0	2
1308.0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	2	2	2	0	1	2	1	1	0	0	0	0	0	0	0	0	2
1309.0	0	3	1	1	1	1	0	0	2	0	2	0	0	0	1	0	1	2	1	0	1	0	1	0	0	0	0	4	0	0	0	0	0	2	0	2	0	0	4
1310.0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1
1311.0	1	1	1	1	1	2	1	1	2	1	1	0	1	2	2	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	2	1	1	1
1312.0	1	1	1	1	1	1	2	1	1	0	1	0	1	1	1	1	2	1	1	1	1	0	0	3	0	1	1	3	2	0	0	2	1	2	1	1	2	2	1
1313.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	0	0	0	0	1	0	0	0	1	0
1314.0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	1	0	0	0	5
1315.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	3
1316.0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	3
1317.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	2	0	1	0	0	2	0	0	0	0	0	0	0	0	2
1318.0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	3	1	0	0	0	0	0	1	0	0	1	1
1319.0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	3	1	0	0	0	1	0	2	0	0	0	3
1320.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	3
1321.0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	2	1	0	3	1	0	2	0	0	0	1	0	5
1322.0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	2
1323.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	3	1	0	0	0	0	2	0	0	0	0	0
1324.0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	3	1	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
1325.0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0
1326.0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	2	0	0	0	0	0	0
1327.0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1
1328.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1	1	1	0	0	1	0	0	0	0	1
1329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0
1330.0	1	0	0	1	2	2	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
1331.0	0	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	2	2	0	0	0	0	1	0	3	0	0	0	0	0	0
1332.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	1	1	0	0	0	0	0	1	0	0	0	2
1333.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1334.0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0
1335.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3
1336.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
1337.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1
1338.0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
1339.0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	2
1340.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2
1341.0	4	4	0	5	6	6	0	3	3	4	5	0	2	2	1	3	0	4	3	2	1	0	0	0	0	0	1	3	4	0	0	1	1	3	4	2	0	0	0
1342.0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
1343.0	1	3	0	4	6	1	4	5	1	5	4	0	5	0	6	4	3	0	4	2	4	2	3	0	0	1	2	1	2	1	2	3	3	1	2	2	0	1	1
1344.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1
1345.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	1	0	0	0	0	0	5
1346.0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
1347.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1
1348.0	1	1	0	0	4	1	3	6	0	8	5	6	2	0	10	1	4	0	6	1	1	1	1	3	3	2	2	1	2	4	5	8	3	1	6	3	3	1	5
1349.0	0	3	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	2	0	1	0	0	1	0	0	0	0	0
1350.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	1	0	0	0	6
1351.0	0	5	1	0	0	1	0	0	1	1	0	0	0	1	2	0	1	1	2	0	0	0	0	0	1	1	0	3	1	0	0	0	1	1	1	2	0	1	5
1352.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1353.0	1	0	0	4	5	1	3	4	1	4	3	0	3	0	6	0	3	0	4	2	2	1	4	0	0	0	1	1	0	0	2	2	3	0	7	4	3	0	2
1354.0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	3
1355.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	1	2	0	1	0	1	0	0	0	0	0	1	0	0	0	4
1356.0	3	2	0	1	0	2	0	1	0	1	2	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1
1357.0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	2
1358.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	3
1359.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	2	0	0	0	0	0	0	0	0	1	0
1360.0	1	0	1	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	1	1	0	4	5
1361.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	2
1362.0	0	0	1	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	4
1363.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1364.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1365.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1366.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	2
1367.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	5
1368.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
1369.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	3	0	2	0	0	0	0	0	0	1	1
1370.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1371.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2
1372.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	3
1373.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1374.0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0
1375.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	2
1376.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
1377.0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0
1378.0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
