charge	min	max	01026.peak.table	01038.peak.table
pos	525.1792254513465	525.1794880409593	0	1
pos	525.203646847021	525.2039094488445	1	0
pos	525.2052224599314	525.2054850625427	1	0
pos	525.2057476652853	525.2060102681592	1	0
pos	525.2939896209604	525.2942522679552	1	0
pos	525.3044956031871	525.3047582554349	1	0
pos	525.3047582554349	525.3050209078141	2	0
pos	525.3790941192925	525.3793568088396	1	0
pos	525.3793568088396	525.3796194985181	0	1
pos	525.4936392181519	525.4939019649715	1	0
pos	525.6697090333445	525.669971868199	1	0
pos	525.8955326090922	525.8957955568586	1	0
pos	525.9504915500731	525.950754525319	1	0
neg	526.0954108359998	526.0956738837052	0	1
pos	526.2701034661196	526.2703666011714	1	0
neg	526.2782607139036	526.278523853034	1	0
pos	526.3148383149407	526.31510147236	1	0
neg	526.315627787593	526.315890945407	1	0
neg	526.3164172614296	526.3166804196383	1	1
pos	526.4116891309933	526.4119523368379	0	1
pos	526.7734581244556	526.7737215111847	1	1
neg	526.866705255372	526.8669686887247	1	0
neg	526.87618893905	526.8764523771446	1	0
neg	527.0229443557441	527.0232078672163	1	0
pos	527.070905613901	527.0711691493539	1	0
pos	527.0716962206549	527.071959756503	1	0
neg	527.0756492722126	527.0759128100373	1	0
neg	527.1236153267339	527.1238788885416	0	1
pos	527.1460185508528	527.1462821238621	1	0
pos	527.1576158879334	527.1578794667414	0	1
pos	527.1578794667414	527.1581430456812	1	0
pos	527.1581430456812	527.1584066247527	1	1
pos	527.1584066247527	527.158670203956	1	0
pos	527.158670203956	527.1589337832912	0	1
pos	527.1594609423569	527.1597245220873	0	1
pos	527.230368640572	527.2306322557564	1	0
pos	527.2335320314836	527.2337956482496	0	1
neg	527.265694249839	527.2659578826862	1	0
neg	527.2873125810753	527.2875762247317	0	2
neg	527.2875762247317	527.2878398685198	1	0
neg	527.2999676252751	527.300231275259	1	0
neg	527.3007585756221	527.3010222260015	0	1
neg	527.3200053997534	527.3202690597561	0	1
pos	527.3202690597561	527.3205327198907	2	0
pos	527.369312112991	527.3695757976471	1	0
pos	527.3859245038155	527.3861881967779	1	0
neg	527.3975271188839	527.3977908176474	1	0
pos	527.6114301285885	527.6116939343036	1	0
neg	528.0930951644813	528.0933592110289	0	1
neg	528.1102584646878	528.1105225198171	0	1
neg	528.1107865750784	528.1110506304717	0	1
neg	528.1350802239405	528.1353442914806	1	0
neg	528.1356083591528	528.135872426957	0	1
pos	528.1498682095225	528.1501322844567	1	0
neg	528.1577905149834	528.1580545938787	0	1
pos	528.1609594704416	528.1612235509214	1	0
pos	528.1614876315332	528.161751712277	1	0
neg	528.2869408504803	528.2872049939507	1	0
neg	528.2943369175765	528.294601064745	2	0
neg	528.294601064745	528.2948652120456	0	1
pos	528.3041104507724	528.3043746028277	0	1
pos	528.3070161306446	528.3072802841526	2	0
pos	528.3294696503538	528.3297338150886	1	0
pos	528.3297338150886	528.3299979799556	1	0
pos	528.3690958366401	528.3693600211881	1	0
pos	528.3693600211881	528.3696242058681	1	0
pos	528.4060829586413	528.4063471616828	1	0
neg	528.7248078329221	528.7250721953261	0	1
pos	528.7708088807266	528.771073266131	1	1
pos	529.1622439946278	529.1625085757498	0	1
pos	529.1627731570042	529.1630377383908	1	1
pos	529.1760023883922	529.1762669763934	2	1
pos	529.1762669763934	529.176531564527	0	1
pos	529.176531564527	529.1767961527928	1	1
neg	529.1791774531383	529.179442042727	0	1
pos	529.2021972422826	529.2024618433813	0	1
neg	529.2143690297529	529.2146336369375	1	0
neg	529.297197538972	529.2974621875708	1	0
neg	529.2995793811249	529.2998440309146	0	1
pos	529.3016965831479	529.3019612339962	0	1
pos	529.3019612339962	529.3022258849768	1	0
neg	529.3024905360897	529.302755187335	1	0
neg	529.302755187335	529.3030198387127	1	1
neg	529.3030198387127	529.3032844902226	1	0
neg	529.3040784455465	529.3043430975857	0	1
pos	529.3646872171709	529.3649518995145	1	0
pos	529.386126915797	529.3863916088605	1	0
pos	529.3895679359455	529.3898326307295	1	0
pos	529.3906267158757	529.390891411189	1	0
pos	529.4110086422611	529.4112733477655	1	0
pos	529.7817259916172	529.7819908824803	1	0
pos	529.9793713846018	529.9796363742876	1	0
pos	530.0318419265076	530.0321069424285	1	0
pos	530.0564889740383	530.0567540022828	0	1
neg	530.1328225852662	530.1330876516776	0	1
neg	530.1879592520955	530.1882243460752	1	0
pos	530.283666792172	530.2839319340054	1	0
pos	530.2887045096768	530.2889696540291	1	0
neg	530.3030224944131	530.3032876459243	1	0
neg	530.3043482532953	530.3046134054695	3	0
pos	530.330864126974	530.3311292924061	0	1
pos	530.3854910055659	530.3857561983115	1	0
pos	530.4425104963452	530.4427757176005	1	0
pos	530.5329586322699	530.5332238987493	1	0
pos	530.7067365873895	530.7070019407579	1	0
neg	530.7218619411384	530.7221273020695	0	1
neg	530.7221273020695	530.7223926631332	1	0
pos	530.7677713562791	530.7680367401648	0	1
pos	530.7680367401648	530.7683021241833	1	0
pos	530.7980259739353	530.7982913729484	1	0
pos	530.9450773560636	530.9453428286023	1	0
pos	530.9594130631016	530.9596785428081	1	0
pos	531.0138391786321	531.0141046855517	1	0
pos	531.0143701926041	531.0146356997892	0	1
neg	531.0637568131348	531.0640223450132	0	1
neg	531.1572322365741	531.1574978151903	1	0
pos	531.1891026186473	531.1893682131987	1	0
neg	531.1930865508613	531.1933521474045	2	0
neg	531.1936177440806	531.1938833408896	0	1
pos	531.2390367286836	531.2393023482019	0	1
pos	531.2940228007263	531.2942884477378	1	0
pos	531.3163376127163	531.3166032708851	1	1
pos	531.3166032708851	531.3168689291869	0	1
pos	531.3174002461886	531.3176659048888	2	0
pos	531.3176659048888	531.3179315637218	1	0
pos	531.3179315637218	531.3181972226877	0	1
neg	531.3179315637218	531.3181972226877	1	0
neg	531.3181972226877	531.3184628817863	1	0
neg	531.3184628817863	531.3187285410178	1	0
neg	531.3187285410178	531.3189942003821	0	1
neg	531.3192598598793	531.3195255195092	1	1
neg	531.3200568391676	531.3203224991961	1	0
neg	531.3548594339674	531.3551251113971	1	0
neg	531.3551251113971	531.3553907889597	1	0
pos	531.3896643084107	531.3899300032429	1	0
pos	531.4053405308142	531.4056062334845	3	0
pos	531.4056062334845	531.4058719362877	0	2
pos	531.7886218418801	531.788887736191	1	0
pos	532.0372910823645	532.0375571010101	1	0
neg	532.2999162173154	532.3001823672736	3	0
neg	532.3052392417626	532.3055053943823	1	0
pos	532.3478253536831	532.3480915275958	0	1
pos	532.3486238758205	532.3488900501325	1	0
pos	532.349688573867	532.3499547487113	1	1
neg	532.7187346755444	532.7190010349118	1	1
neg	532.8751105321344	532.8753769696897	1	0
pos	532.8950937184688	532.8953601660157	1	0
pos	532.8953601660157	532.8956266136959	0	1
neg	533.0611163553626	533.0613828859208	0	1
neg	533.0891027916159	533.0893693361674	1	0
neg	533.089635880852	533.0899024256701	0	1
neg	533.129885657714	533.1301522226569	1	0
neg	533.1365498212705	533.1368163895454	0	1
neg	533.1368163895454	533.1370829579537	0	1
pos	533.1650733825574	533.1653399650941	0	1
neg	533.1720045718321	533.1722711578344	1	0
neg	533.17253774397	533.1728043302389	1	0
neg	533.1730709166411	533.1733375031766	0	1
pos	533.2069284731504	533.2071950766147	1	0
pos	533.2071950766147	533.2074616802122	0	1
pos	533.2074616802122	533.2077282839431	1	2
pos	533.2194589800715	533.2197255898011	0	1
pos	533.2223916944281	533.222658305624	0	1
pos	533.3319801283659	533.332246794356	0	1
pos	533.332246794356	533.3325134604795	2	1
neg	533.349847044505	533.3501137194286	0	1
pos	533.3626475912417	533.3629142725656	0	1
pos	533.3629142725656	533.3631809540228	1	0
neg	534.1403231735591	534.1405902437207	0	1
pos	534.1902676161626	534.1905347112964	1	0
pos	534.2116356488859	534.2119027547038	0	1
pos	534.2557099158529	534.2559770437078	0	1
pos	534.2968491790784	534.2971163275031	1	0
pos	534.3190229528815	534.319290112393	1	1
pos	534.319290112393	534.3195572720381	0	1
pos	534.320091591729	534.3203587517748	1	0
pos	534.3508158726346	534.3510830480426	0	1
pos	534.3510830480426	534.3513502235842	1	0
pos	534.364441988767	534.364709170988	0	1
pos	534.364709170988	534.3649763533426	2	0
pos	534.3649763533426	534.3652435358308	1	0
pos	534.3652435358308	534.3655107184526	1	1
pos	534.375930944905	534.3761981328705	0	1
pos	534.4173466740436	534.417613882717	1	0
neg	534.7164367674283	534.7167041256466	0	1
pos	535.0868560502082	535.0871235936363	1	0
neg	535.1047817556607	535.1050493080517	1	0
neg	535.1301998301179	535.1304673952179	0	1
neg	535.1518730366755	535.152140612612	1	0
neg	535.1526757648865	535.1529433412244	0	1
pos	535.1997712607581	535.2000388606438	1	0
pos	535.2000388606438	535.2003064606632	1	1
pos	535.2003064606632	535.2005740608165	0	1
pos	535.2013768620792	535.2016444627677	0	1
pos	535.2284052073178	535.2286728215204	0	1
pos	535.5421408899545	535.542408661025	1	0
pos	535.5488352068822	535.5491029812999	1	0
pos	535.7971195654198	535.7973874639797	0	1
pos	535.805424483061	535.8056923857732	1	0
pos	536.0562400453138	536.0565080734339	1	0
neg	536.0993942987901	536.0996623484873	1	0
neg	536.0996623484873	536.0999303983185	0	1
neg	536.1001984482838	536.1004664983831	0	1
pos	536.1846408581073	536.1849089504277	1	0
neg	536.2543493749567	536.2546175021315	1	0
neg	536.3002010705043	536.3004692206049	1	0
neg	536.3007373708396	536.3010055212083	0	1
pos	536.3066367099229	536.3069048632414	1	0
pos	536.3117316458995	536.3119998017654	1	0
pos	536.3119998017654	536.3122679577654	0	1
pos	536.3122679577654	536.3125361138993	0	1
pos	536.3342572060341	536.3345253731627	1	0
pos	536.3345253731627	536.3347935404254	4	3
pos	536.3347935404254	536.3350617078222	2	1
pos	536.3353298753531	536.3355980430181	1	0
pos	536.3358662108171	536.3361343787502	0	1
pos	536.3798475440668	536.3801157339906	0	1
pos	536.3801157339906	536.3803839240485	2	0
pos	536.3803839240485	536.3806521142404	2	0
pos	536.3809203045665	536.3811884950267	0	1
pos	536.7844303565768	536.7846987487919	1	0
pos	536.8021445306347	536.802412931707	1	0
pos	536.802412931707	536.8026813329135	0	1
neg	536.8840130795381	536.8842815215447	1	1
pos	536.9871046807677	536.9873731743202	0	1
neg	537.127813699114	537.1280822630208	0	1
neg	537.1595051670927	537.1597737468453	1	0
neg	537.1597737468453	537.1600423267322	0	1
neg	537.1600423267322	537.1603109067534	0	1
neg	537.1675626180877	537.167831201869	1	0
pos	537.1686369540188	537.1689055383373	1	0
neg	537.1689055383373	537.1691741227901	0	1
pos	537.1783060740897	537.1785746632428	1	0
pos	537.1785746632428	537.1788432525301	1	0
neg	537.1823349254868	537.1826035166542	0	1
pos	537.1909299094577	537.1911985049227	0	1
pos	537.1957646483752	537.1960332462576	1	0
pos	537.254590790579	537.2548594178744	1	0
neg	537.2849465249152	537.2852151673885	1	0
pos	537.2889761761182	537.2892448206063	1	0
pos	537.297841515149	537.2981101640698	1	0
pos	537.2991847610963	537.2994534106887	1	0
pos	537.3034831706939	537.3037518224355	0	1
pos	537.3042891263217	537.3045577784663	1	0
neg	537.3085875767546	537.3088562310484	1	0
pos	537.3134233745956	537.3136920313073	1	0
neg	537.3287370215539	537.3290056859225	1	0
neg	537.3295430150627	537.3298116798342	0	1
neg	537.3298116798342	537.33008034474	0	1
pos	537.3384090234516	537.3386776926561	1	0
pos	537.3840847179962	537.3843534100386	1	0
pos	537.8015254058495	537.8017943066122	0	1
pos	537.8160462394375	537.8163151474606	1	0
pos	537.9012968173953	537.9015657680437	1	0
pos	537.9346477233322	537.9349166906561	1	1
neg	538.0963213348206	538.0965903829813	1	0
neg	538.0968594312765	538.0971284797063	0	1
pos	538.0987427731097	538.0990118224812	0	1
neg	538.1393707517244	538.1396398214098	0	1
pos	538.1824236127186	538.1826927039305	1	0
pos	538.308373003878	538.3086421580646	0	1
neg	538.3148327414984	538.3151018989148	1	0
neg	538.3151018989148	538.3153710564658	1	0
neg	538.3153710564658	538.3156402141514	2	0
neg	538.3156402141514	538.3159093719715	1	0
neg	538.3159093719715	538.3161785299262	0	1
neg	538.3161785299262	538.3164476880155	1	0
neg	538.3167168462394	538.3169860045979	0	1
neg	538.3172551630909	538.3175243217185	0	1
pos	538.3177934804806	538.3180626393774	1	0
pos	538.35009350901	538.3503626840568	3	1
pos	538.3509010345542	538.3511702100047	1	0
pos	538.3511702100047	538.3514393855899	0	1
pos	538.3525160892764	538.3527852655344	1	0
pos	538.3955860025754	538.3958552003685	0	1
pos	538.3961243982961	538.3963935963584	1	0
neg	538.7540074270033	538.7542768040071	0	1
pos	538.7992646530964	538.7995340527287	1	0
pos	538.7995340527287	538.7998034524958	0	1
pos	538.8095019338207	538.8097713385716	1	0
pos	538.9353286107782	538.9355980784426	1	1
pos	538.9814095397918	538.9816790304966	0	1
pos	538.9816790304966	538.9819485213361	1	1
pos	539.0504035584974	539.0506730836992	1	0
neg	539.076009054394	539.0762785923986	1	0
neg	539.1380063447205	539.1382759137236	3	0
neg	539.1382759137236	539.1385454828617	2	0
neg	539.1385454828617	539.1388150521344	0	1
neg	539.1388150521344	539.139084621542	0	2
neg	539.139084621542	539.1393541910843	0	1
neg	539.1568765004533	539.1571460788916	0	1
neg	539.1746689665064	539.1749385538409	1	0
neg	539.2622919474944	539.2625615786404	0	1
pos	539.2714594820909	539.2717291178207	0	1
pos	539.2887164405923	539.2889860849506	1	0
pos	539.2954575899956	539.2957272377245	1	0
neg	539.3000416197219	539.3003112697428	1	0
pos	539.3151422285216	539.3154118860928	1	0
pos	539.3199960854317	539.3202657454298	0	1
pos	539.3202657454298	539.3205354055626	1	0
pos	539.3205354055626	539.3208050658303	0	1
pos	539.323232014307	539.323501675923	1	0
pos	539.323501675923	539.3237713376739	1	0
pos	539.332670251093	539.3329399174281	1	0
neg	539.3334792505029	539.3337489172426	1	0
pos	539.4470208693515	539.4472905928619	1	1
neg	539.6304639941756	539.6307338094076	1	0
pos	539.6358603244486	539.6361301423788	1	0
pos	539.6763345216233	539.6766043597905	1	0
pos	539.8093811021558	539.8096510068465	1	0
pos	539.8177482103173	539.8180181191914	0	1
pos	539.9319317100135	539.9322016759794	1	0
pos	539.9322016759794	539.9324716420803	0	1
pos	539.935981213675	539.9362511816656	1	0
pos	540.0534300323388	540.0537000590539	1	0
pos	540.0601807407193	540.0604507708097	1	0
pos	540.0763827851226	540.076652823314	1	0
pos	540.0769228616405	540.077192900102	1	0
neg	540.1122990498062	540.1125691059558	0	1
neg	540.1198606730347	540.1201307329651	1	0
neg	540.142006035766	540.142276106769	0	1
neg	540.2867834565167	540.2870535999084	1	0
neg	540.2870535999084	540.2873237434352	0	1
pos	540.3067744323404	540.3070445857277	1	1
pos	540.3078550467	540.3081252006275	1	0
neg	540.3308186127741	540.3310887781835	1	0
neg	540.3310887781835	540.3313589437279	1	0
neg	540.3313589437279	540.3316291094073	2	0
neg	540.331899275222	540.3321694411717	1	0
pos	540.3670219813746	540.3672921648856	1	0
pos	540.4264656082793	540.4267358215121	0	1
pos	540.42700603488	540.4272762483831	1	0
pos	540.4437595275588	540.4440297494385	1	0
pos	540.4480830938489	540.4483533178906	1	0
neg	540.7505483275239	540.7508187027981	1	0
neg	540.7508187027981	540.7510890782075	0	1
pos	540.7967844644202	540.7970548628124	0	1
pos	540.8922434970384	540.8925139431602	1	0
neg	540.899816039563	540.900086489471	1	0
neg	540.900086489471	540.9003569395144	0	1
pos	540.9325414601908	540.9328119264616	0	1
pos	540.9328119264616	540.9330823928676	1	0
pos	540.9482287274378	540.9484992015522	1	0
neg	540.9587773181107	540.9590477974995	1	0
pos	540.9779816907826	540.9782521797734	0	1
pos	540.9782521797734	540.9785226688996	0	1
pos	540.9785226688996	540.978793158161	1	0
pos	540.9790636475576	540.9793341370895	0	1
pos	541.0905167861005	541.0907873313589	1	0
neg	541.0924106057502	541.0926811519555	0	1
neg	541.1354291516094	541.1356997193241	1	0
neg	541.1356997193241	541.135970287174	1	1
neg	541.135970287174	541.1362408551591	0	2
neg	541.1362408551591	541.1365114232796	0	1
pos	541.1524751818425	541.1527457580802	1	0
neg	541.1535574876049	541.1538280643837	1	0
neg	541.1543692183471	541.1546397955318	0	1
pos	541.2103815801555	541.2106521853464	0	1
neg	541.2593633238401	541.2596339535219	0	1
neg	541.2783077283482	541.2785783675021	1	1
neg	541.2788490067912	541.2791196462158	1	0
neg	541.2969821474306	541.2972527959217	1	0
neg	541.3348742529213	541.3351449203584	1	0
pos	541.3356862556387	541.335956923482	0	1
pos	541.335956923482	541.3362275914604	2	0
pos	541.3364982595742	541.3367689278234	0	1
pos	541.3481371164959	541.3484077905645	2	0
pos	541.3486784647685	541.3489491391077	1	0
pos	541.3489491391077	541.3492198135823	0	1
pos	541.3681673631218	541.3684380472055	1	0
pos	541.368979415779	541.3692501002687	0	1
neg	541.9005937833201	541.900864733617	1	0
neg	541.9011356840494	541.9014066346173	0	1
pos	541.9488250703758	541.9490960447885	1	0
neg	542.2505034503735	542.2507745756252	0	1
neg	542.2507745756252	542.2510457010126	1	0
pos	542.2846662996736	542.2849374420068	1	0
neg	542.2941563620004	542.2944275090787	1	0
pos	542.3228987067714	542.3231698682208	1	0
pos	542.3234410298057	542.3237121915263	0	1
pos	542.3237121915263	542.3239833533825	1	0
pos	542.3245256775015	542.3247968397643	1	0
pos	542.3855406034199	542.3858117961903	1	0
pos	542.4061516404206	542.4064228434964	1	0
pos	542.4682606849398	542.4685319190702	0	1
pos	542.6399790195325	542.640250339522	1	0
neg	542.7479750936265	542.7482464676141	0	1
neg	542.8969798255229	542.8972512740128	1	0
pos	542.9751626001091	542.9754340876905	1	0
pos	542.9757055754076	542.9759770632604	0	1
pos	543.0905570535555	543.090828598834	0	1
pos	543.1008758695896	543.1011474200276	1	0
pos	543.1318334940629	543.1321050599797	1	0
pos	543.1323766260323	543.1326481922206	1	0
pos	543.1329197585447	543.1331913250046	0	1
pos	543.1334628916004	543.1337344583319	1	0
neg	543.1402521006227	543.1405236707487	1	0
neg	543.1407952410107	543.1410668114083	0	1
neg	543.1584475992948	543.1587191785187	0	1
pos	543.1690392896453	543.169310874165	0	1
neg	543.1698540436117	543.1701256285388	1	0
neg	543.2051612227739	543.2054328253545	0	1
pos	543.2928959187761	543.2931675652242	1	0
pos	543.293982505383	543.2942541523744	2	0
pos	543.3059351014897	543.3062067544573	1	0
pos	543.3521180571818	543.3523897332408	0	1
pos	543.3643436143202	543.364615296492	1	0
pos	543.3817315471769	543.3820032380427	1	0
pos	543.5926045130375	543.5928763093398	1	0
pos	543.7233542237759	543.723626085453	1	0
neg	543.8979173927554	543.8981893417141	1	0
neg	543.913146743847	543.9134187004205	0	1
pos	543.9808681292646	543.9811401196988	1	0
